Timestamp,Hour_of_Day,Day_of_Week,Station_Location,Grid_Power_kW,Active_Stalls,Electricity_Rate_kWh,Forecast_Demand_kW
2026-06-11 02:00,2,Thursday,Downtown Metro Hub,1030.3,8,0.18,984.9
2026-06-11 02:00,2,Thursday,Tech Corridor Supercharger,721.4,6,0.18,732.9
2026-06-11 02:00,2,Thursday,Airport Transit Hub,534.7,4,0.18,513.9
2026-06-11 02:00,2,Thursday,Suburban Plaza,549.3,4,0.18,539.9
2026-06-11 03:00,3,Thursday,Downtown Metro Hub,715.8,5,0.18,712.5
2026-06-11 03:00,3,Thursday,Tech Corridor Supercharger,601.9,5,0.18,588.7
2026-06-11 03:00,3,Thursday,Airport Transit Hub,435.7,3,0.18,424.7
2026-06-11 03:00,3,Thursday,Suburban Plaza,446.7,3,0.18,457.6
2026-06-11 04:00,4,Thursday,Downtown Metro Hub,575.1,4,0.18,576.1
2026-06-11 04:00,4,Thursday,Tech Corridor Supercharger,414.4,3,0.18,423.5
2026-06-11 04:00,4,Thursday,Airport Transit Hub,317.4,2,0.18,310.9
2026-06-11 04:00,4,Thursday,Suburban Plaza,408.5,3,0.18,384.5
2026-06-11 05:00,5,Thursday,Downtown Metro Hub,338.9,2,0.18,332.4
2026-06-11 05:00,5,Thursday,Tech Corridor Supercharger,336.6,2,0.18,331.0
2026-06-11 05:00,5,Thursday,Airport Transit Hub,197.8,1,0.18,204.1
2026-06-11 05:00,5,Thursday,Suburban Plaza,184.4,1,0.18,183.1
2026-06-11 06:00,6,Thursday,Downtown Metro Hub,341.2,2,0.18,351.3
2026-06-11 06:00,6,Thursday,Tech Corridor Supercharger,243.4,2,0.18,242.5
2026-06-11 06:00,6,Thursday,Airport Transit Hub,175.0,1,0.18,169.4
2026-06-11 06:00,6,Thursday,Suburban Plaza,171.8,1,0.18,176.6
2026-06-11 07:00,7,Thursday,Downtown Metro Hub,447.6,3,0.18,450.4
2026-06-11 07:00,7,Thursday,Tech Corridor Supercharger,316.4,2,0.18,317.5
2026-06-11 07:00,7,Thursday,Airport Transit Hub,260.4,2,0.18,239.9
2026-06-11 07:00,7,Thursday,Suburban Plaza,227.5,1,0.18,219.3
2026-06-11 08:00,8,Thursday,Downtown Metro Hub,529.6,4,0.18,516.1
2026-06-11 08:00,8,Thursday,Tech Corridor Supercharger,411.2,3,0.18,414.5
2026-06-11 08:00,8,Thursday,Airport Transit Hub,337.1,2,0.18,323.7
2026-06-11 08:00,8,Thursday,Suburban Plaza,296.0,2,0.18,295.9
2026-06-11 09:00,9,Thursday,Downtown Metro Hub,762.3,6,0.18,739.3
2026-06-11 09:00,9,Thursday,Tech Corridor Supercharger,614.6,5,0.18,603.8
2026-06-11 09:00,9,Thursday,Airport Transit Hub,440.4,3,0.18,438.2
2026-06-11 09:00,9,Thursday,Suburban Plaza,427.0,3,0.18,428.4
2026-06-11 10:00,10,Thursday,Downtown Metro Hub,989.4,8,0.18,1011.0
2026-06-11 10:00,10,Thursday,Tech Corridor Supercharger,676.3,5,0.18,693.2
2026-06-11 10:00,10,Thursday,Airport Transit Hub,509.6,4,0.18,471.7
2026-06-11 10:00,10,Thursday,Suburban Plaza,608.5,5,0.18,616.8
2026-06-11 11:00,11,Thursday,Downtown Metro Hub,1079.0,8,0.18,1155.5
2026-06-11 11:00,11,Thursday,Tech Corridor Supercharger,924.9,7,0.18,895.8
2026-06-11 11:00,11,Thursday,Airport Transit Hub,668.0,5,0.18,675.7
2026-06-11 11:00,11,Thursday,Suburban Plaza,634.3,5,0.18,642.0
2026-06-11 12:00,12,Thursday,Downtown Metro Hub,1163.6,9,0.18,1186.2
2026-06-11 12:00,12,Thursday,Tech Corridor Supercharger,929.9,7,0.18,887.7
2026-06-11 12:00,12,Thursday,Airport Transit Hub,703.5,5,0.18,720.2
2026-06-11 12:00,12,Thursday,Suburban Plaza,683.5,5,0.18,708.0
2026-06-11 13:00,13,Thursday,Downtown Metro Hub,1126.2,9,0.18,1178.8
2026-06-11 13:00,13,Thursday,Tech Corridor Supercharger,878.6,7,0.18,862.0
2026-06-11 13:00,13,Thursday,Airport Transit Hub,621.5,5,0.18,586.4
2026-06-11 13:00,13,Thursday,Suburban Plaza,625.7,5,0.18,628.1
2026-06-11 14:00,14,Thursday,Downtown Metro Hub,933.0,7,0.18,927.4
2026-06-11 14:00,14,Thursday,Tech Corridor Supercharger,763.2,6,0.18,765.5
2026-06-11 14:00,14,Thursday,Airport Transit Hub,548.3,4,0.18,560.9
2026-06-11 14:00,14,Thursday,Suburban Plaza,536.0,4,0.18,500.2
2026-06-11 15:00,15,Thursday,Downtown Metro Hub,789.1,6,0.18,782.5
2026-06-11 15:00,15,Thursday,Tech Corridor Supercharger,618.1,5,0.18,615.5
2026-06-11 15:00,15,Thursday,Airport Transit Hub,495.1,4,0.18,510.4
2026-06-11 15:00,15,Thursday,Suburban Plaza,509.5,4,0.18,497.4
2026-06-11 16:00,16,Thursday,Downtown Metro Hub,628.3,5,0.42,611.4
2026-06-11 16:00,16,Thursday,Tech Corridor Supercharger,492.5,4,0.42,491.7
2026-06-11 16:00,16,Thursday,Airport Transit Hub,341.1,2,0.42,359.8
2026-06-11 16:00,16,Thursday,Suburban Plaza,342.1,2,0.42,339.1
2026-06-11 17:00,17,Thursday,Downtown Metro Hub,362.8,3,0.42,330.5
2026-06-11 17:00,17,Thursday,Tech Corridor Supercharger,312.3,2,0.42,322.9
2026-06-11 17:00,17,Thursday,Airport Transit Hub,182.8,1,0.42,183.6
2026-06-11 17:00,17,Thursday,Suburban Plaza,289.1,2,0.42,296.6
2026-06-11 18:00,18,Thursday,Downtown Metro Hub,331.0,2,0.42,327.8
2026-06-11 18:00,18,Thursday,Tech Corridor Supercharger,329.8,2,0.42,322.8
2026-06-11 18:00,18,Thursday,Airport Transit Hub,257.9,2,0.42,255.2
2026-06-11 18:00,18,Thursday,Suburban Plaza,214.8,1,0.42,230.3
2026-06-11 19:00,19,Thursday,Downtown Metro Hub,359.9,2,0.42,366.7
2026-06-11 19:00,19,Thursday,Tech Corridor Supercharger,381.1,3,0.42,382.7
2026-06-11 19:00,19,Thursday,Airport Transit Hub,227.9,1,0.42,220.1
2026-06-11 19:00,19,Thursday,Suburban Plaza,189.6,1,0.42,188.4
2026-06-11 20:00,20,Thursday,Downtown Metro Hub,553.0,4,0.42,554.0
2026-06-11 20:00,20,Thursday,Tech Corridor Supercharger,395.3,3,0.42,406.4
2026-06-11 20:00,20,Thursday,Airport Transit Hub,332.3,2,0.42,334.2
2026-06-11 20:00,20,Thursday,Suburban Plaza,329.9,2,0.42,323.3
2026-06-11 21:00,21,Thursday,Downtown Metro Hub,797.2,6,0.42,840.4
2026-06-11 21:00,21,Thursday,Tech Corridor Supercharger,602.3,5,0.42,605.3
2026-06-11 21:00,21,Thursday,Airport Transit Hub,461.6,3,0.42,461.3
2026-06-11 21:00,21,Thursday,Suburban Plaza,488.1,4,0.42,463.9
2026-06-11 22:00,22,Thursday,Downtown Metro Hub,950.6,7,0.18,924.8
2026-06-11 22:00,22,Thursday,Tech Corridor Supercharger,807.8,6,0.18,803.9
2026-06-11 22:00,22,Thursday,Airport Transit Hub,547.0,4,0.18,521.8
2026-06-11 22:00,22,Thursday,Suburban Plaza,526.5,4,0.18,544.7
2026-06-11 23:00,23,Thursday,Downtown Metro Hub,1110.9,9,0.18,1139.7
2026-06-11 23:00,23,Thursday,Tech Corridor Supercharger,929.0,7,0.18,941.3
2026-06-11 23:00,23,Thursday,Airport Transit Hub,631.6,5,0.18,648.4
2026-06-11 23:00,23,Thursday,Suburban Plaza,703.9,5,0.18,684.5
2026-06-12 00:00,0,Friday,Downtown Metro Hub,1164.8,9,0.18,1165.0
2026-06-12 00:00,0,Friday,Tech Corridor Supercharger,924.2,7,0.18,963.3
2026-06-12 00:00,0,Friday,Airport Transit Hub,648.9,5,0.18,676.6
2026-06-12 00:00,0,Friday,Suburban Plaza,630.5,5,0.18,641.2
2026-06-12 01:00,1,Friday,Downtown Metro Hub,1130.8,9,0.18,1135.6
2026-06-12 01:00,1,Friday,Tech Corridor Supercharger,869.5,7,0.18,817.8
2026-06-12 01:00,1,Friday,Airport Transit Hub,630.1,5,0.18,649.5
2026-06-12 01:00,1,Friday,Suburban Plaza,662.5,5,0.18,643.9
2026-06-12 02:00,2,Friday,Downtown Metro Hub,1023.2,8,0.18,1065.6
2026-06-12 02:00,2,Friday,Tech Corridor Supercharger,763.6,6,0.18,819.2
2026-06-12 02:00,2,Friday,Airport Transit Hub,524.7,4,0.18,517.7
2026-06-12 02:00,2,Friday,Suburban Plaza,533.9,4,0.18,541.0
2026-06-12 03:00,3,Friday,Downtown Metro Hub,756.7,6,0.18,778.1
2026-06-12 03:00,3,Friday,Tech Corridor Supercharger,594.0,4,0.18,598.5
2026-06-12 03:00,3,Friday,Airport Transit Hub,413.7,3,0.18,454.7
2026-06-12 03:00,3,Friday,Suburban Plaza,457.6,3,0.18,437.8
2026-06-12 04:00,4,Friday,Downtown Metro Hub,540.4,4,0.18,528.6
2026-06-12 04:00,4,Friday,Tech Corridor Supercharger,460.7,3,0.18,474.0
2026-06-12 04:00,4,Friday,Airport Transit Hub,300.8,2,0.18,303.9
2026-06-12 04:00,4,Friday,Suburban Plaza,269.2,2,0.18,274.4
2026-06-12 05:00,5,Friday,Downtown Metro Hub,366.0,3,0.18,361.5
2026-06-12 05:00,5,Friday,Tech Corridor Supercharger,281.7,2,0.18,289.6
2026-06-12 05:00,5,Friday,Airport Transit Hub,174.8,1,0.18,162.5
2026-06-12 05:00,5,Friday,Suburban Plaza,240.7,2,0.18,242.9
2026-06-12 06:00,6,Friday,Downtown Metro Hub,297.7,2,0.18,294.6
2026-06-12 06:00,6,Friday,Tech Corridor Supercharger,342.8,2,0.18,344.6
2026-06-12 06:00,6,Friday,Airport Transit Hub,184.9,1,0.18,174.2
2026-06-12 06:00,6,Friday,Suburban Plaza,209.9,1,0.18,214.5
2026-06-12 07:00,7,Friday,Downtown Metro Hub,384.2,3,0.18,398.2
2026-06-12 07:00,7,Friday,Tech Corridor Supercharger,309.5,2,0.18,319.4
2026-06-12 07:00,7,Friday,Airport Transit Hub,225.3,1,0.18,225.6
2026-06-12 07:00,7,Friday,Suburban Plaza,219.3,1,0.18,239.6
2026-06-12 08:00,8,Friday,Downtown Metro Hub,556.0,4,0.18,559.3
2026-06-12 08:00,8,Friday,Tech Corridor Supercharger,415.2,3,0.18,407.4
2026-06-12 08:00,8,Friday,Airport Transit Hub,261.2,2,0.18,241.9
2026-06-12 08:00,8,Friday,Suburban Plaza,281.8,2,0.18,292.3
2026-06-12 09:00,9,Friday,Downtown Metro Hub,782.8,6,0.18,785.7
2026-06-12 09:00,9,Friday,Tech Corridor Supercharger,590.8,4,0.18,580.2
2026-06-12 09:00,9,Friday,Airport Transit Hub,450.1,3,0.18,450.5
2026-06-12 09:00,9,Friday,Suburban Plaza,400.2,3,0.18,400.4
2026-06-12 10:00,10,Friday,Downtown Metro Hub,1010.4,8,0.18,974.4
2026-06-12 10:00,10,Friday,Tech Corridor Supercharger,729.3,6,0.18,734.6
2026-06-12 10:00,10,Friday,Airport Transit Hub,546.7,4,0.18,564.4
2026-06-12 10:00,10,Friday,Suburban Plaza,552.2,4,0.18,530.6
2026-06-12 11:00,11,Friday,Downtown Metro Hub,1155.6,9,0.18,1199.0
2026-06-12 11:00,11,Friday,Tech Corridor Supercharger,935.0,7,0.18,953.9
2026-06-12 11:00,11,Friday,Airport Transit Hub,653.5,5,0.18,665.3
2026-06-12 11:00,11,Friday,Suburban Plaza,662.0,5,0.18,680.4
2026-06-12 12:00,12,Friday,Downtown Metro Hub,1207.9,10,0.18,1230.2
2026-06-12 12:00,12,Friday,Tech Corridor Supercharger,931.8,7,0.18,941.6
2026-06-12 12:00,12,Friday,Airport Transit Hub,658.1,5,0.18,649.3
2026-06-12 12:00,12,Friday,Suburban Plaza,651.1,5,0.18,663.7
2026-06-12 13:00,13,Friday,Downtown Metro Hub,1123.9,9,0.18,1083.0
2026-06-12 13:00,13,Friday,Tech Corridor Supercharger,938.7,7,0.18,968.1
2026-06-12 13:00,13,Friday,Airport Transit Hub,634.3,5,0.18,634.5
2026-06-12 13:00,13,Friday,Suburban Plaza,625.9,5,0.18,620.0
2026-06-12 14:00,14,Friday,Downtown Metro Hub,939.5,7,0.18,951.9
2026-06-12 14:00,14,Friday,Tech Corridor Supercharger,785.0,6,0.18,715.3
2026-06-12 14:00,14,Friday,Airport Transit Hub,598.7,4,0.18,592.6
2026-06-12 14:00,14,Friday,Suburban Plaza,643.2,5,0.18,578.9
2026-06-12 15:00,15,Friday,Downtown Metro Hub,737.1,6,0.18,752.9
2026-06-12 15:00,15,Friday,Tech Corridor Supercharger,561.6,4,0.18,554.6
2026-06-12 15:00,15,Friday,Airport Transit Hub,508.4,4,0.18,505.5
2026-06-12 15:00,15,Friday,Suburban Plaza,439.8,3,0.18,436.2
2026-06-12 16:00,16,Friday,Downtown Metro Hub,680.5,5,0.42,672.5
2026-06-12 16:00,16,Friday,Tech Corridor Supercharger,378.6,3,0.42,360.3
2026-06-12 16:00,16,Friday,Airport Transit Hub,342.2,2,0.42,322.1
2026-06-12 16:00,16,Friday,Suburban Plaza,310.7,2,0.42,323.2
2026-06-12 17:00,17,Friday,Downtown Metro Hub,361.0,3,0.42,358.8
2026-06-12 17:00,17,Friday,Tech Corridor Supercharger,330.2,2,0.42,337.4
2026-06-12 17:00,17,Friday,Airport Transit Hub,216.6,1,0.42,223.4
2026-06-12 17:00,17,Friday,Suburban Plaza,249.8,2,0.42,242.0
2026-06-12 18:00,18,Friday,Downtown Metro Hub,332.4,2,0.42,330.5
2026-06-12 18:00,18,Friday,Tech Corridor Supercharger,295.9,2,0.42,307.3
2026-06-12 18:00,18,Friday,Airport Transit Hub,197.2,1,0.42,205.2
2026-06-12 18:00,18,Friday,Suburban Plaza,213.5,1,0.42,209.1
2026-06-12 19:00,19,Friday,Downtown Metro Hub,362.3,3,0.42,341.0
2026-06-12 19:00,19,Friday,Tech Corridor Supercharger,352.0,2,0.42,362.8
2026-06-12 19:00,19,Friday,Airport Transit Hub,190.7,1,0.42,194.0
2026-06-12 19:00,19,Friday,Suburban Plaza,319.1,2,0.42,312.5
2026-06-12 20:00,20,Friday,Downtown Metro Hub,579.6,4,0.42,590.4
2026-06-12 20:00,20,Friday,Tech Corridor Supercharger,457.7,3,0.42,445.0
2026-06-12 20:00,20,Friday,Airport Transit Hub,380.3,3,0.42,358.8
2026-06-12 20:00,20,Friday,Suburban Plaza,298.8,2,0.42,288.9
2026-06-12 21:00,21,Friday,Downtown Metro Hub,792.1,6,0.42,815.0
2026-06-12 21:00,21,Friday,Tech Corridor Supercharger,643.7,5,0.42,674.7
2026-06-12 21:00,21,Friday,Airport Transit Hub,427.7,3,0.42,435.2
2026-06-12 21:00,21,Friday,Suburban Plaza,403.4,3,0.42,403.1
2026-06-12 22:00,22,Friday,Downtown Metro Hub,967.2,8,0.18,904.4
2026-06-12 22:00,22,Friday,Tech Corridor Supercharger,719.5,5,0.18,728.6
2026-06-12 22:00,22,Friday,Airport Transit Hub,542.8,4,0.18,523.6
2026-06-12 22:00,22,Friday,Suburban Plaza,593.6,4,0.18,608.4
2026-06-12 23:00,23,Friday,Downtown Metro Hub,1150.7,9,0.18,1168.4
2026-06-12 23:00,23,Friday,Tech Corridor Supercharger,841.4,7,0.18,831.0
2026-06-12 23:00,23,Friday,Airport Transit Hub,667.4,5,0.18,654.1
2026-06-12 23:00,23,Friday,Suburban Plaza,626.8,5,0.18,632.8
2026-06-13 00:00,0,Saturday,Downtown Metro Hub,1169.0,9,0.18,1181.2
2026-06-13 00:00,0,Saturday,Tech Corridor Supercharger,896.8,7,0.18,936.5
2026-06-13 00:00,0,Saturday,Airport Transit Hub,696.8,5,0.18,720.5
2026-06-13 00:00,0,Saturday,Suburban Plaza,791.7,6,0.18,744.9
2026-06-13 01:00,1,Saturday,Downtown Metro Hub,1160.5,9,0.18,1137.6
2026-06-13 01:00,1,Saturday,Tech Corridor Supercharger,950.3,7,0.18,1005.3
2026-06-13 01:00,1,Saturday,Airport Transit Hub,676.9,5,0.18,673.7
2026-06-13 01:00,1,Saturday,Suburban Plaza,816.3,6,0.18,827.5
2026-06-13 02:00,2,Saturday,Downtown Metro Hub,995.7,8,0.18,1025.6
2026-06-13 02:00,2,Saturday,Tech Corridor Supercharger,705.1,5,0.18,686.7
2026-06-13 02:00,2,Saturday,Airport Transit Hub,530.8,4,0.18,521.9
2026-06-13 02:00,2,Saturday,Suburban Plaza,677.0,5,0.18,717.0
2026-06-13 03:00,3,Saturday,Downtown Metro Hub,788.1,6,0.18,852.5
2026-06-13 03:00,3,Saturday,Tech Corridor Supercharger,611.1,5,0.18,615.6
2026-06-13 03:00,3,Saturday,Airport Transit Hub,508.8,4,0.18,494.7
2026-06-13 03:00,3,Saturday,Suburban Plaza,590.0,4,0.18,580.3
2026-06-13 04:00,4,Saturday,Downtown Metro Hub,525.2,4,0.18,539.4
2026-06-13 04:00,4,Saturday,Tech Corridor Supercharger,499.6,4,0.18,514.2
2026-06-13 04:00,4,Saturday,Airport Transit Hub,340.2,2,0.18,342.7
2026-06-13 04:00,4,Saturday,Suburban Plaza,444.9,3,0.18,428.5
2026-06-13 05:00,5,Saturday,Downtown Metro Hub,355.4,2,0.18,365.6
2026-06-13 05:00,5,Saturday,Tech Corridor Supercharger,312.4,2,0.18,288.2
2026-06-13 05:00,5,Saturday,Airport Transit Hub,178.1,1,0.18,180.6
2026-06-13 05:00,5,Saturday,Suburban Plaza,391.6,3,0.18,367.0
2026-06-13 06:00,6,Saturday,Downtown Metro Hub,306.0,2,0.18,315.5
2026-06-13 06:00,6,Saturday,Tech Corridor Supercharger,303.2,2,0.18,297.8
2026-06-13 06:00,6,Saturday,Airport Transit Hub,198.0,1,0.18,188.9
2026-06-13 06:00,6,Saturday,Suburban Plaza,382.6,3,0.18,416.9
2026-06-13 07:00,7,Saturday,Downtown Metro Hub,404.6,3,0.18,388.8
2026-06-13 07:00,7,Saturday,Tech Corridor Supercharger,363.5,3,0.18,400.6
2026-06-13 07:00,7,Saturday,Airport Transit Hub,214.8,1,0.18,211.5
2026-06-13 07:00,7,Saturday,Suburban Plaza,358.1,2,0.18,358.6
2026-06-13 08:00,8,Saturday,Downtown Metro Hub,565.0,4,0.18,536.8
2026-06-13 08:00,8,Saturday,Tech Corridor Supercharger,450.3,3,0.18,457.1
2026-06-13 08:00,8,Saturday,Airport Transit Hub,378.4,3,0.18,387.6
2026-06-13 08:00,8,Saturday,Suburban Plaza,447.9,3,0.18,497.7
2026-06-13 09:00,9,Saturday,Downtown Metro Hub,755.3,6,0.18,728.0
2026-06-13 09:00,9,Saturday,Tech Corridor Supercharger,577.6,4,0.18,584.3
2026-06-13 09:00,9,Saturday,Airport Transit Hub,448.6,3,0.18,416.3
2026-06-13 09:00,9,Saturday,Suburban Plaza,534.0,4,0.18,513.5
2026-06-13 10:00,10,Saturday,Downtown Metro Hub,970.3,8,0.18,956.5
2026-06-13 10:00,10,Saturday,Tech Corridor Supercharger,754.5,6,0.18,787.2
2026-06-13 10:00,10,Saturday,Airport Transit Hub,562.6,4,0.18,536.4
2026-06-13 10:00,10,Saturday,Suburban Plaza,685.8,5,0.18,693.0
2026-06-13 11:00,11,Saturday,Downtown Metro Hub,1195.3,9,0.18,1228.8
2026-06-13 11:00,11,Saturday,Tech Corridor Supercharger,881.9,7,0.18,859.5
2026-06-13 11:00,11,Saturday,Airport Transit Hub,640.2,5,0.18,659.5
2026-06-13 11:00,11,Saturday,Suburban Plaza,758.5,6,0.18,728.4
2026-06-13 12:00,12,Saturday,Downtown Metro Hub,1250.5,10,0.18,1233.2
2026-06-13 12:00,12,Saturday,Tech Corridor Supercharger,950.9,7,0.18,1009.9
2026-06-13 12:00,12,Saturday,Airport Transit Hub,722.7,6,0.18,705.1
2026-06-13 12:00,12,Saturday,Suburban Plaza,840.7,7,0.18,844.2
2026-06-13 13:00,13,Saturday,Downtown Metro Hub,1170.9,9,0.18,1159.5
2026-06-13 13:00,13,Saturday,Tech Corridor Supercharger,919.6,7,0.18,881.4
2026-06-13 13:00,13,Saturday,Airport Transit Hub,641.7,5,0.18,661.2
2026-06-13 13:00,13,Saturday,Suburban Plaza,660.1,5,0.18,667.6
2026-06-13 14:00,14,Saturday,Downtown Metro Hub,973.7,8,0.18,945.1
2026-06-13 14:00,14,Saturday,Tech Corridor Supercharger,753.4,6,0.18,743.2
2026-06-13 14:00,14,Saturday,Airport Transit Hub,537.9,4,0.18,531.2
2026-06-13 14:00,14,Saturday,Suburban Plaza,653.7,5,0.18,664.2
2026-06-13 15:00,15,Saturday,Downtown Metro Hub,769.8,6,0.18,735.6
2026-06-13 15:00,15,Saturday,Tech Corridor Supercharger,542.5,4,0.18,566.8
2026-06-13 15:00,15,Saturday,Airport Transit Hub,414.5,3,0.18,429.5
2026-06-13 15:00,15,Saturday,Suburban Plaza,586.6,4,0.18,579.1
2026-06-13 16:00,16,Saturday,Downtown Metro Hub,561.8,4,0.42,561.0
2026-06-13 16:00,16,Saturday,Tech Corridor Supercharger,379.1,3,0.42,346.9
2026-06-13 16:00,16,Saturday,Airport Transit Hub,397.5,3,0.42,419.5
2026-06-13 16:00,16,Saturday,Suburban Plaza,418.0,3,0.42,411.2
2026-06-13 17:00,17,Saturday,Downtown Metro Hub,405.6,3,0.42,415.7
2026-06-13 17:00,17,Saturday,Tech Corridor Supercharger,326.2,2,0.42,343.0
2026-06-13 17:00,17,Saturday,Airport Transit Hub,253.6,2,0.42,242.7
2026-06-13 17:00,17,Saturday,Suburban Plaza,376.3,3,0.42,382.2
2026-06-13 18:00,18,Saturday,Downtown Metro Hub,342.5,2,0.42,355.0
2026-06-13 18:00,18,Saturday,Tech Corridor Supercharger,258.1,2,0.42,252.9
2026-06-13 18:00,18,Saturday,Airport Transit Hub,139.3,1,0.42,142.1
2026-06-13 18:00,18,Saturday,Suburban Plaza,275.3,2,0.42,263.6
2026-06-13 19:00,19,Saturday,Downtown Metro Hub,413.8,3,0.42,431.1
2026-06-13 19:00,19,Saturday,Tech Corridor Supercharger,313.7,2,0.42,291.6
2026-06-13 19:00,19,Saturday,Airport Transit Hub,241.8,2,0.42,245.1
2026-06-13 19:00,19,Saturday,Suburban Plaza,323.8,2,0.42,333.9
2026-06-13 20:00,20,Saturday,Downtown Metro Hub,565.1,4,0.42,560.8
2026-06-13 20:00,20,Saturday,Tech Corridor Supercharger,410.9,3,0.42,393.1
2026-06-13 20:00,20,Saturday,Airport Transit Hub,281.6,2,0.42,291.9
2026-06-13 20:00,20,Saturday,Suburban Plaza,447.6,3,0.42,453.4
2026-06-13 21:00,21,Saturday,Downtown Metro Hub,788.6,6,0.42,829.1
2026-06-13 21:00,21,Saturday,Tech Corridor Supercharger,606.6,5,0.42,586.0
2026-06-13 21:00,21,Saturday,Airport Transit Hub,513.7,4,0.42,520.4
2026-06-13 21:00,21,Saturday,Suburban Plaza,603.4,5,0.42,644.8
2026-06-13 22:00,22,Saturday,Downtown Metro Hub,1004.0,8,0.18,961.6
2026-06-13 22:00,22,Saturday,Tech Corridor Supercharger,778.5,6,0.18,823.6
2026-06-13 22:00,22,Saturday,Airport Transit Hub,538.6,4,0.18,523.0
2026-06-13 22:00,22,Saturday,Suburban Plaza,717.9,5,0.18,749.8
2026-06-13 23:00,23,Saturday,Downtown Metro Hub,1100.6,9,0.18,1090.2
2026-06-13 23:00,23,Saturday,Tech Corridor Supercharger,868.7,7,0.18,844.1
2026-06-13 23:00,23,Saturday,Airport Transit Hub,610.4,5,0.18,577.7
2026-06-13 23:00,23,Saturday,Suburban Plaza,758.4,6,0.18,732.2
2026-06-14 00:00,0,Sunday,Downtown Metro Hub,1183.7,9,0.18,1131.8
2026-06-14 00:00,0,Sunday,Tech Corridor Supercharger,973.7,8,0.18,987.5
2026-06-14 00:00,0,Sunday,Airport Transit Hub,663.6,5,0.18,707.0
2026-06-14 00:00,0,Sunday,Suburban Plaza,783.3,6,0.18,804.5
2026-06-14 01:00,1,Sunday,Downtown Metro Hub,1116.0,9,0.18,1076.7
2026-06-14 01:00,1,Sunday,Tech Corridor Supercharger,871.2,7,0.18,936.1
2026-06-14 01:00,1,Sunday,Airport Transit Hub,623.8,5,0.18,588.5
2026-06-14 01:00,1,Sunday,Suburban Plaza,777.8,6,0.18,794.5
2026-06-14 02:00,2,Sunday,Downtown Metro Hub,990.4,8,0.18,1007.1
2026-06-14 02:00,2,Sunday,Tech Corridor Supercharger,814.1,6,0.18,798.7
2026-06-14 02:00,2,Sunday,Airport Transit Hub,528.1,4,0.18,500.4
2026-06-14 02:00,2,Sunday,Suburban Plaza,678.2,5,0.18,696.2
2026-06-14 03:00,3,Sunday,Downtown Metro Hub,724.2,6,0.18,731.6
2026-06-14 03:00,3,Sunday,Tech Corridor Supercharger,620.2,5,0.18,561.1
2026-06-14 03:00,3,Sunday,Airport Transit Hub,421.7,3,0.18,427.8
2026-06-14 03:00,3,Sunday,Suburban Plaza,552.2,4,0.18,554.7
2026-06-14 04:00,4,Sunday,Downtown Metro Hub,602.8,5,0.18,629.4
2026-06-14 04:00,4,Sunday,Tech Corridor Supercharger,409.3,3,0.18,414.8
2026-06-14 04:00,4,Sunday,Airport Transit Hub,329.1,2,0.18,349.9
2026-06-14 04:00,4,Sunday,Suburban Plaza,501.3,4,0.18,515.2
2026-06-14 05:00,5,Sunday,Downtown Metro Hub,398.5,3,0.18,396.2
2026-06-14 05:00,5,Sunday,Tech Corridor Supercharger,238.9,1,0.18,244.5
2026-06-14 05:00,5,Sunday,Airport Transit Hub,244.7,2,0.18,252.5
2026-06-14 05:00,5,Sunday,Suburban Plaza,353.0,2,0.18,352.6
2026-06-14 06:00,6,Sunday,Downtown Metro Hub,407.4,3,0.18,396.4
2026-06-14 06:00,6,Sunday,Tech Corridor Supercharger,293.3,2,0.18,306.2
2026-06-14 06:00,6,Sunday,Airport Transit Hub,196.1,1,0.18,184.2
2026-06-14 06:00,6,Sunday,Suburban Plaza,305.8,2,0.18,304.3
2026-06-14 07:00,7,Sunday,Downtown Metro Hub,425.0,3,0.18,404.1
2026-06-14 07:00,7,Sunday,Tech Corridor Supercharger,323.5,2,0.18,317.7
2026-06-14 07:00,7,Sunday,Airport Transit Hub,225.2,1,0.18,224.9
2026-06-14 07:00,7,Sunday,Suburban Plaza,367.2,3,0.18,381.7
2026-06-14 08:00,8,Sunday,Downtown Metro Hub,508.9,4,0.18,491.0
2026-06-14 08:00,8,Sunday,Tech Corridor Supercharger,472.1,3,0.18,464.8
2026-06-14 08:00,8,Sunday,Airport Transit Hub,323.6,2,0.18,316.7
2026-06-14 08:00,8,Sunday,Suburban Plaza,455.5,3,0.18,458.1
2026-06-14 09:00,9,Sunday,Downtown Metro Hub,822.6,6,0.18,894.1
2026-06-14 09:00,9,Sunday,Tech Corridor Supercharger,575.5,4,0.18,551.4
2026-06-14 09:00,9,Sunday,Airport Transit Hub,415.8,3,0.18,422.0
2026-06-14 09:00,9,Sunday,Suburban Plaza,537.8,4,0.18,531.9
2026-06-14 10:00,10,Sunday,Downtown Metro Hub,978.3,8,0.18,974.2
2026-06-14 10:00,10,Sunday,Tech Corridor Supercharger,837.9,6,0.18,758.9
2026-06-14 10:00,10,Sunday,Airport Transit Hub,586.3,4,0.18,573.5
2026-06-14 10:00,10,Sunday,Suburban Plaza,652.0,5,0.18,645.2
2026-06-14 11:00,11,Sunday,Downtown Metro Hub,1116.7,9,0.18,1097.4
2026-06-14 11:00,11,Sunday,Tech Corridor Supercharger,880.6,7,0.18,824.0
